,,,,,,,,,,,,,,
BT18CSE038,MAL101,FF,BEL102,FF,BSL101,FF,CSL101,FF,ECL101,FF,SAP 101,BC,HUL102,DD
BT18CSE039,MAL101,FF,BEL102,FF,BSL101,FF,CSL101,FF,ECL101,FF,SAP 101,BC,HUL102,DD
BT18CSE040,MAL101,FF,BEL102,DD,BSL101,DD,CSL101,CD,ECL101,FF,SAP 101,BC,HUL102,DD
BT18CSE041,MAL101,CD,BEL102,BC,BSL101,BB,CSL101,BC,ECL101,BB,SAP 101,BB,HUL102,BC
BT18CSE042,MAL101,BB,BEL102,BB,BSL101,BB,CSL101,BC,ECL101,BB,SAP 101,BB,HUL102,BB
BT18CSE043,MAL101,BC,BEL102,BB,BSL101,CC,CSL101,BB,ECL101,BC,SAP 101,BB,HUL102,CC
BT18CSE044,MAL101,CC,BEL102,DD,BSL101,CC,CSL101,CD,ECL101,BC,SAP 101,BB,HUL102,DD
BT18CSE045,MAL101,AA,BEL102,AB,BSL101,AA,CSL101,BB,ECL101,AB,SAP 101,BB,HUL102,BB
BT18CSE046,MAL101,Abs,BEL102,W,BSL101,W,CSL101,,ECL101,,SAP 101,,HUL102,W
BT18CSE047,MAL101,DD,BEL102,DD,BSL101,DD,CSL101,FF,ECL101,FF,SAP 101,BC,HUL102,CD
BT18CSE048,MAL101,CC,BEL102,CD*,BSL101,CD,CSL101,FF,ECL101,DD,SAP 101,BB,HUL102,CD
BT18CSE049,MAL101,DD,BEL102,CD,BSL101,CC,CSL101,BC,ECL101,CC,SAP 101,BB,HUL102,BB
BT18CSE050,MAL101,AB,BEL102,CC,BSL101,BB,CSL101,BC,ECL101,BC,SAP 101,BB,HUL102,BB
BT18CSE051,MAL101,CC,BEL102,CD*,BSL101,DD,CSL101,FF,ECL101,CD,SAP 101,BC,HUL102,CC
BT18CSE052,MAL101,AB,BEL102,AB,BSL101,AB,CSL101,AB,ECL101,BB,SAP 101,BB,HUL102,AB
BT18CSE053,MAL101,Abs,BEL102,W,BSL101,W,CSL101,FF,ECL101,,SAP 101,,HUL102,W
BT18CSE054,MAL101,CC,BEL102,CC,BSL101,AA,CSL101,AA,ECL101,AA,SAP 101,BB,HUL102,AA
BT18CSE055,MAL101,FF,BEL102,FF,BSL101,FF,CSL101,FF,ECL101,FF,SAP 101,BC,HUL102,DD
BT18CSE056,MAL101,BB,BEL102,CC,BSL101,AA,CSL101,AA,ECL101,BB,SAP 101,BB,HUL102,BB
BT18CSE057,MAL101,BC,BEL102,BC,BSL101,BB,CSL101,BC,ECL101,AB,SAP 101,BB,HUL102,BC
BT18CSE058,MAL101,BB,BEL102,BB,BSL101,BC,CSL101,BC,ECL101,BC,SAP 101,BB,HUL102,BC
BT18CSE059,MAL101,CC,BEL102,BC,BSL101,AB,CSL101,BC,ECL101,BC,SAP 101,BB,HUL102,BC
BT18CSE060,MAL101,AB,BEL102,BC,BSL101,AA,CSL101,AA,ECL101,AB,SAP 101,BB,HUL102,BB
BT18CSE061,MAL101,AB,BEL102,BC,BSL101,AA,CSL101,CC,ECL101,BB,SAP 101,AB,HUL102,BC
BT18CSE062,MAL101,BB,BEL102,CC,BSL101,BB,CSL101,CC,ECL101,CC,SAP 101,BC,HUL102,BB
BT18CSE063,MAL101,BC,BEL102,CC,BSL101,BB,CSL101,DD,ECL101,BB,SAP 101,AB,HUL102,BC
BT18CSE064,MAL101,FF,BEL102,FF,BSL101,FF,CSL101,FF,ECL101,FF,SAP 101,CC,HUL102,CD
BT18CSE065,MAL101,BB,BEL102,DD,BSL101,BC,CSL101,BC,ECL101,BC,SAP 101,BB,HUL102,CC
BT18CSE066,MAL101,AA,BEL102,AB,BSL101,BB,CSL101,BB,ECL101,AB,SAP 101,BB,HUL102,BB
BT18CSE067,MAL101,BB,BEL102,BC,BSL101,CC,CSL101,CD*,ECL101,BC,SAP 101,BC,HUL102,CC
BT18CSE068,MAL101,DD,BEL102,DD,BSL101,CC,CSL101,FF,ECL101,CD,SAP 101,BB,HUL102,BC
BT18CSE069,MAL101,BB,BEL102,BB,BSL101,BB,CSL101,CC,ECL101,BB,SAP 101,BB,HUL102,CD
BT18CSE070,MAL101,BC,BEL102,CD,BSL101,BC,CSL101,CC,ECL101,CC,SAP 101,BC,HUL102,AA
BT18CSE071,MAL101,CD,BEL102,CD,BSL101,BB,CSL101,BC,ECL101,BB,SAP 101,BC,HUL102,BC
BT18CSE072,MAL101,CC,BEL102,CC,BSL101,CC,CSL101,CC,ECL101,CC,SAP 101,BB,HUL102,CD
BT18CSE073,MAL101,BB,BEL102,CC,BSL101,BB,CSL101,CC,ECL101,BB,SAP 101,AB,HUL102,CD
BT18CSE074,MAL101,BC,BEL102,CC,BSL101,CC,CSL101,DD,ECL101,CC,SAP 101,BC,HUL102,BC
BT18CSE075,MAL101,BB,BEL102,BC,BSL101,AB,CSL101,BC,ECL101,BC,SAP 101,BB,HUL102,BC
BT18CSE076,MAL101,DD,BEL102,CD,BSL101,BC,CSL101,FF,ECL101,CC,SAP 101,BB,HUL102,BC
BT18CSE077,MAL101,FF,BEL102,FF,BSL101,FF,CSL101,FF,ECL101,DD,SAP 101,BB,HUL102,DD
BT18CSE078,MAL101,DD,BEL102,FF,BSL101,FF,CSL101,FF,ECL101,FF,SAP 101,BC,HUL102,CC
BT18CSE079,MAL101,BC,BEL102,BC,BSL101,BB,CSL101,CD,ECL101,BB,SAP 101,BC,HUL102,CD
BT18CSE080,MAL101,DD,BEL102,FF,BSL101,DD,CSL101,FF,ECL101,DD,SAP 101,BC,HUL102,DD
BT18CSE081,MAL101,CD,BEL102,DD,BSL101,DD,CSL101,FF,ECL101,CD,SAP 101,CC,HUL102,DD
BT18CSE082,MAL101,DD,BEL102,FF,BSL101,FF,CSL101,CC,ECL101,FF,SAP 101,CC,HUL102,DD
BT18CSE083,MAL101,DD,BEL102,DD,BSL101,DD,CSL101,FF,ECL101,DD,SAP 101,BC,HUL102,CD
BT18CSE084,MAL101,CC,BEL102,CD,BSL101,BB,CSL101,DD*,ECL101,CC,SAP 101,AB,HUL102,BC
BT18CSE085,MAL101,Abs,BEL102,W,BSL101,W,CSL101,,ECL101,,SAP 101,,HUL102,W
BT18CSE086,MAL101,CD,BEL102,CC,BSL101,DD,CSL101,CC,ECL101,CD,SAP 101,BB,HUL102,CD
BT18CSE087,MAL101,BB,BEL102,BC,BSL101,AB,CSL101,BC,ECL101,BB,SAP 101,BC,HUL102,BC
BT18CSE088,MAL101,BB,BEL102,CD,BSL101,BC,CSL101,AB,ECL101,BC,SAP 101,BC,HUL102,BB
BT18CSE089,MAL101,FF,BEL102,FF,BSL101,DD,CSL101,FF,ECL101,FF,SAP 101,DD,HUL102,DD
BT18CSE090,MAL101,FF,BEL102,FF,BSL101,FF,CSL101,FF,ECL101,CD,SAP 101,BB,HUL102,DD
BT18CSE091,MAL101,FF,BEL102,FF,BSL101,FF,CSL101,DD,ECL101,DD,SAP 101,CC,HUL102,DD
BT18CSE092,MAL101,FF,BEL102,FF,BSL101,DD,CSL101,FF,ECL101,FF,SAP 101,BB,HUL102,CD
BT18CSE093,MAL101,FF,BEL102,FF,BSL101,FF,CSL101,FF,ECL101,DD,SAP 101,BB,HUL102,CD
BT18CSE094,MAL101,FF,BEL102,FF,BSL101,DD,CSL101,FF,ECL101,DD,SAP 101,BC,HUL102,CC
BT18CSE095,MAL101,Abs,BEL102,W,BSL101,W,CSL101,,ECL101,,SAP 101,,HUL102,W
BT18CSE096,MAL101,DD,BEL102,DD,BSL101,CC,CSL101,CD,ECL101,CC,SAP 101,BC,HUL102,CD
BT18CSE097,MAL101,FF,BEL102,FF,BSL101,FF,CSL101,FF,ECL101,DD,SAP 101,BC,HUL102,DD
BT18CSE098,MAL101,CC,BEL102,CD,BSL101,BC,CSL101,BC,ECL101,CD,SAP 101,BB,HUL102,BB
